bus_id,node_lat,node_lon,interconnect_id,zone_name,state_code,num_incident_lines,sum_line_capacity_MW,line_density_within_50km,dist_to_nearest_substation_km,dist_to_nearest_large_generator_km,dist_to_nearest_renewable_plant_km,total_capacity_within_100km_MW,renewable_capacity_within_100km_MW,renewable_share_within_100km,zero_carbon_share_within_100km,zone_peak_demand_MW,zone_mean_demand_MW,dc_load_to_zone_peak_ratio,dc_load_to_zone_mean_ratio,avg_retail_industrial_price_cents_per_kWh,avg_wholesale_price_region,price_volatility_metric,avg_grid_CO2_intensity_kg_per_MWh,marginal_CO2_intensity_kg_per_MWh,renewable_energy_share_in_zone,projected_clean_energy_growth_index,solar_irradiance_index,wind_resource_class,estimated_PV_capacity_factor,estimated_wind_capacity_factor,transmission_score,generation_score,renewable_score,emissions_score,infrastructure_score,datacenter_score
23578,33.3293,-79.3769,Eastern,South Carolina,,1,504.81,,,67.29266935794024,52.449672230873404,4902.522000000003,225.642,0.04602569860981754,0.04602569860981754,,,,,,,,500.0,,,,,,,,0.011436920069832485,0.09294924204793817,0.04602569860981754,0.5,0.0,13.065421814900926
23579,33.3293,-79.3769,Eastern,South Carolina,,4,3559.2700000000004,,,67.29266935794024,52.449672230873404,4902.522000000003,225.642,0.04602569860981754,0.04602569860981754,,,,,,,,500.0,,,,,,,,0.09773750772392605,0.09294924204793817,0.04602569860981754,0.5,0.13636363636363635,17.26839105170781
23580,33.3293,-79.3769,Eastern,South Carolina,,3,488.08,,,67.29266935794024,52.449672230873404,4902.522000000003,225.642,0.04602569860981754,0.04602569860981754,,,,,,,,500.0,,,,,,,,0.010964231335505309,0.09294924204793817,0.04602569860981754,0.5,0.09090909090909091,14.417240960179111
23581,34.5906,-82.4006,Eastern,South Carolina,,5,319.82,,,52.66222228577382,3.845905608761204,10967.122000000012,3722.699,0.3394417423276586,0.5644406071164331,,,,,,,,500.0,,,,,,,,0.006210220191578794,0.2209901800163203,0.3394417423276586,0.5,0.18181818181818182,24.09116667894178
23582,34.5906,-82.4006,Eastern,South Carolina,,7,517.37,,,52.66222228577382,3.845905608761204,10967.122000000012,3722.699,0.3394417423276586,0.5644406071164331,,,,,,,,500.0,,,,,,,,0.011791789795065559,0.2209901800163203,0.3394417423276586,0.5,0.2727272727272727,25.594342282665313
23584,34.5906,-82.4006,Eastern,South Carolina,,3,282.2,,,52.66222228577382,3.845905608761204,10967.122000000012,3722.699,0.3394417423276586,0.5644406071164331,,,,,,,,500.0,,,,,,,,0.005147306253420495,0.2209901800163203,0.3394417423276586,0.5,0.09090909090909091,22.700957466851452
23587,34.5906,-82.4006,Eastern,South Carolina,,3,403.33,,,52.66222228577382,3.845905608761204,10967.122000000012,3722.699,0.3394417423276586,0.5644406071164331,,,,,,,,500.0,,,,,,,,0.00856970830895252,0.2209901800163203,0.3394417423276586,0.5,0.09090909090909091,22.786517518239755
23589,34.5582,-80.8885,Eastern,South Carolina,,4,129.89,,,48.257483326394386,0.0,17457.056000000037,1915.9120000000007,0.10975000595747628,0.459180058768213,,,,,,,,500.0,,,,,,,,0.0008439457557891652,0.3580111272697081,0.10975000595747628,0.5,0.13636363636363635,21.42177585389296
23592,34.5582,-80.8885,Eastern,South Carolina,,3,123.21,,,48.257483326394386,0.0,17457.056000000037,1915.9120000000007,0.10975000595747628,0.459180058768213,,,,,,,,500.0,,,,,,,,0.0006552093095664796,0.3580111272697081,0.10975000595747628,0.5,0.09090909090909091,20.735239260919215
23594,33.6382,-82.1926,Eastern,South Carolina,,10,4342.23,,,67.84912525950138,0.0,8499.003000000006,2055.091999999999,0.2418038915858716,0.5071806657792679,,,,,,,,500.0,,,,,,,,0.11985922747460177,0.1688811750073196,0.2418038915858716,0.5,0.4090909090909091,27.346545655092502
23595,33.6382,-82.1926,Eastern,South Carolina,,7,2350.05,,,67.84912525950138,0.0,8499.003000000006,2055.091999999999,0.2418038915858716,0.5071806657792679,,,,,,,,500.0,,,,,,,,0.06357225540335776,0.1688811750073196,0.2418038915858716,0.5,0.2727272727272727,23.893916807856858
23596,33.6382,-82.1926,Eastern,South Carolina,,4,405.15,,,67.84912525950138,0.0,8499.003000000006,2055.091999999999,0.2418038915858716,0.5071806657792679,,,,,,,,500.0,,,,,,,,0.008621130514360498,0.1688811750073196,0.2418038915858716,0.5,0.13636363636363635,20.47468414017738
23597,33.6382,-82.1926,Eastern,South Carolina,,2,268.32,,,67.84912525950138,0.0,8499.003000000006,2055.091999999999,0.2418038915858716,0.5071806657792679,,,,,,,,500.0,,,,,,,,0.004755141302287129,0.1688811750073196,0.2418038915858716,0.5,0.045454545454545456,19.014398046239183
23598,33.6382,-82.1926,Eastern,South Carolina,,1,298.62,,,67.84912525950138,0.0,8499.003000000006,2055.091999999999,0.2418038915858716,0.5071806657792679,,,,,,,,500.0,,,,,,,,0.005611236260452905,0.1688811750073196,0.2418038915858716,0.5,0.0,18.353982238375146
23599,33.6382,-82.1926,Eastern,South Carolina,,1,297.36,,,67.84912525950138,0.0,8499.003000000006,2055.091999999999,0.2418038915858716,0.5071806657792679,,,,,,,,500.0,,,,,,,,0.005575636272093537,0.1688811750073196,0.2418038915858716,0.5,0.0,18.353092238666164
23600,33.6382,-82.1926,Eastern,South Carolina,,1,296.85,,,67.84912525950138,0.0,8499.003000000006,2055.091999999999,0.2418038915858716,0.5071806657792679,,,,,,,,500.0,,,,,,,,0.005561226752995697,0.1688811750073196,0.2418038915858716,0.5,0.0,18.352732000688718
23601,33.6382,-82.1926,Eastern,South Carolina,,1,296.15,,,67.84912525950138,0.0,8499.003000000006,2055.091999999999,0.2418038915858716,0.5071806657792679,,,,,,,,500.0,,,,,,,,0.005541448981684936,0.1688811750073196,0.2418038915858716,0.5,0.0,18.35223755640595
23602,33.6382,-82.1926,Eastern,South Carolina,,1,295.54,,,67.84912525950138,0.0,8499.003000000006,2055.091999999999,0.2418038915858716,0.5071806657792679,,,,,,,,500.0,,,,,,,,0.005524214066685559,0.1688811750073196,0.2418038915858716,0.5,0.0,18.351806683530963
23603,33.6382,-82.1926,Eastern,South Carolina,,1,295.36,,,67.84912525950138,0.0,8499.003000000006,2055.091999999999,0.2418038915858716,0.5071806657792679,,,,,,,,500.0,,,,,,,,0.005519128354062793,0.1688811750073196,0.2418038915858716,0.5,0.0,18.351679540715395
23604,33.6382,-82.1926,Eastern,South Carolina,,3,226.41000000000003,,,67.84912525950138,0.0,8499.003000000006,2055.091999999999,0.2418038915858716,0.5071806657792679,,,,,,,,500.0,,,,,,,,0.003571017879952884,0.1688811750073196,0.2418038915858716,0.5,0.09090909090909091,19.66661314249901
23607,34.6413,-81.4832,Eastern,South Carolina,,4,154.91,,,45.269716670967185,0.0,13329.029000000019,1400.6730000000016,0.1050843988710655,0.3438840143569344,,,,,,,,500.0,,,,,,,,0.0015508598103537762,0.27085674791430003,0.1050843988710655,0.5,0.13636363636363635,19.603048976420702
23609,34.5568,-81.4781,Eastern,South Carolina,,3,117.88,,,36.666076775977324,9.407559721046828,11633.023000000017,1378.4480000000015,0.11849439307392405,0.3921091705913412,,,,,,,,500.0,,,,,,,,0.0005046157080145462,0.23504924221895265,0.11849439307392405,0.5,0.09090909090909091,18.44712446219426
23610,34.3467,-82.7929,Eastern,South Carolina,,8,1716.05,,,49.18187520800058,1.6740431112219851,10543.647,3988.539,0.3782883664447416,0.6123240848256776,,,,,,,,500.0,,,,,,,,0.04565924538761182,0.21204941950348152,0.3782883664447416,0.5,0.3181818181818182,27.72096412638203
23611,34.3467,-82.7929,Eastern,South Carolina,,6,1002.68,,,49.18187520800058,1.6740431112219851,10543.647,3988.539,0.3782883664447416,0.6123240848256776,,,,,,,,500.0,,,,,,,,0.025503718644815803,0.21204941950348152,0.3782883664447416,0.5,0.22727272727272727,25.853439594175764
23612,34.3467,-82.7929,Eastern,South Carolina,,11,1557.79,,,49.18187520800058,1.6740431112219851,10543.647,3988.539,0.3782883664447416,0.6123240848256776,,,,,,,,500.0,,,,,,,,0.04118777383383903,0.21204941950348152,0.3782883664447416,0.5,0.45454545454545453,29.654631882992255
23613,34.3467,-82.7929,Eastern,South Carolina,,1,225.33,,,49.18187520800058,1.6740431112219851,10543.647,3988.539,0.3782883664447416,0.6123240848256776,,,,,,,,500.0,,,,,,,,0.003540503604216282,0.21204941950348152,0.3782883664447416,0.5,0.0,21.89526830906987
23614,34.3467,-82.7929,Eastern,South Carolina,,1,225.33,,,49.18187520800058,1.6740431112219851,10543.647,3988.539,0.3782883664447416,0.6123240848256776,,,,,,,,500.0,,,,,,,,0.003540503604216282,0.21204941950348152,0.3782883664447416,0.5,0.0,21.89526830906987
23615,34.3467,-82.7929,Eastern,South Carolina,,1,225.33,,,49.18187520800058,1.6740431112219851,10543.647,3988.539,0.3782883664447416,0.6123240848256776,,,,,,,,500.0,,,,,,,,0.003540503604216282,0.21204941950348152,0.3782883664447416,0.5,0.0,21.89526830906987
23616,34.3467,-82.7929,Eastern,South Carolina,,7,866.52,,,49.18187520800058,1.6740431112219851,10543.647,3988.539,0.3782883664447416,0.6123240848256776,,,,,,,,500.0,,,,,,,,0.021656659585282737,0.21204941950348152,0.3782883664447416,0.5,0.2727272727272727,26.439081299505624
23618,34.0474,-81.2041,Eastern,South Carolina,,5,1343.85,,,25.724113906930103,4.522498910284872,5310.793999999997,1224.356,0.2305410452749628,0.4099351245783589,,,,,,,,500.0,,,,,,,,0.035143121842090314,0.10156902403293744,0.2305410452749628,0.5,0.18181818181818182,20.24805215948299
23619,34.0474,-81.2041,Eastern,South Carolina,,7,1207.46,,,25.724113906930103,4.522498910284872,5310.793999999997,1224.356,0.2305410452749628,0.4099351245783589,,,,,,,,500.0,,,,,,,,0.031289564371983714,0.10156902403293744,0.2305410452749628,0.5,0.2727272727272727,21.51534958636669
23620,34.0474,-81.2041,Eastern,South Carolina,,13,1129.7600000000002,,,25.724113906930103,4.522498910284872,5310.793999999997,1224.356,0.2305410452749628,0.4099351245783589,,,,,,,,500.0,,,,,,,,0.029094231756489303,0.10156902403293744,0.2305410452749628,0.5,0.5454545454545454,25.551375361888418
23621,34.0474,-81.2041,Eastern,South Carolina,,1,125.0,,,25.724113906930103,4.522498910284872,5310.793999999997,1224.356,0.2305410452749628,0.4099351245783589,,,,,,,,500.0,,,,,,,,0.0007057838962039959,0.10156902403293744,0.2305410452749628,0.5,0.0,16.659845983563105
23622,34.0474,-81.2041,Eastern,South Carolina,,3,1158.74,,,25.724113906930103,4.522498910284872,5310.793999999997,1224.356,0.2305410452749628,0.4099351245783589,,,,,,,,500.0,,,,,,,,0.02991303148875478,0.10156902403293744,0.2305410452749628,0.5,0.09090909090909091,18.75366353701324
23623,34.0474,-81.2041,Eastern,South Carolina,,1,382.29,,,25.724113906930103,4.522498910284872,5310.793999999997,1224.356,0.2305410452749628,0.4099351245783589,,,,,,,,500.0,,,,,,,,0.007975245011269092,0.10156902403293744,0.2305410452749628,0.5,0.0,16.841582511439736
23624,34.0474,-81.2041,Eastern,South Carolina,,1,382.19,,,25.724113906930103,4.522498910284872,5310.793999999997,1224.356,0.2305410452749628,0.4099351245783589,,,,,,,,500.0,,,,,,,,0.007972419615367553,0.10156902403293744,0.2305410452749628,0.5,0.0,16.841511876542196
23625,34.0474,-81.2041,Eastern,South Carolina,,5,5107.31,,,25.724113906930103,4.522498910284872,5310.793999999997,1224.356,0.2305410452749628,0.4099351245783589,,,,,,,,500.0,,,,,,,,0.1414757664380827,0.10156902403293744,0.2305410452749628,0.5,0.18181818181818182,22.906368274382803
23627,35.0989,-81.6063,Eastern,South Carolina,,5,257.91,,,49.12256978586627,3.709908439044816,18368.029,1911.2880000000007,0.1040551493031724,0.3974348581440069,,,,,,,,500.0,,,,,,,,0.004461017588937107,0.3772443557404837,0.1040551493031724,0.5,0.18181818181818182,22.464788267869277
23628,35.0989,-81.6063,Eastern,South Carolina,,6,448.81,,,49.12256978586627,3.709908439044816,18368.029,1911.2880000000007,0.1040551493031724,0.3974348581440069,,,,,,,,500.0,,,,,,,,0.009854698364971645,0.3772443557404837,0.1040551493031724,0.5,0.22727272727272727,23.28144846908832
23629,35.0989,-81.6063,Eastern,South Carolina,,7,1593.21,,,49.12256978586627,3.709908439044816,18368.029,1911.2880000000007,0.1040551493031724,0.3974348581440069,,,,,,,,500.0,,,,,,,,0.04218852906216351,0.3772443557404837,0.1040551493031724,0.5,0.2727272727272727,24.7716124183363
23632,34.0197,-81.0145,Eastern,South Carolina,,5,199.95,,,37.10144208100797,0.0,6212.9599999999955,1202.2230000000009,0.19350245293708665,0.4613197252195412,,,,,,,,500.0,,,,,,,,0.0028234181244061367,0.1206163117094838,0.19350245293708665,0.5,0.18181818181818182,19.08023347331429
23633,33.4632,-80.85,Eastern,South Carolina,,2,142.91,,,68.15092153185248,4.416499275033286,9042.946,772.5639999999999,0.08543277821187918,0.44020245172314426,,,,,,,,500.0,,,,,,,,0.0012118123021693107,0.18036535729821015,0.08543277821187918,0.5,0.045454545454545456,16.0280761995742
23636,33.4632,-80.85,Eastern,South Carolina,,3,285.83,,,68.15092153185248,4.416499275033286,9042.946,772.5639999999999,0.08543277821187918,0.44020245172314426,,,,,,,,500.0,,,,,,,,0.0052498681246462954,0.18036535729821015,0.08543277821187918,0.5,0.09090909090909091,16.81084577695431
23637,33.4632,-80.85,Eastern,South Carolina,,3,111.32,,,68.15092153185248,4.416499275033286,9042.946,772.5639999999999,0.08543277821187918,0.44020245172314426,,,,,,,,500.0,,,,,,,,0.00031926973687370497,0.18036535729821015,0.08543277821187918,0.5,0.09090909090909091,16.687580817259995
23638,35.0428,-81.0709,Eastern,South Carolina,,4,3740.88,,,0.0,6.566375955775183,18524.497000000018,2264.433999999997,0.122239972291825,0.4131416361804587,,,,,,,,500.0,,,,,,,,0.10286870922070777,0.380547839809019,0.122239972291825,0.5,0.13636363636363635,24.67292851798912
23639,35.0428,-81.0709,Eastern,South Carolina,,6,881.5,,,0.0,6.566375955775183,18524.497000000018,2264.433999999997,0.122239972291825,0.4131416361804587,,,,,,,,500.0,,,,,,,,0.022079903891333012,0.380547839809019,0.122239972291825,0.5,0.22727272727272727,24.016844748391115
23640,35.0428,-81.0709,Eastern,South Carolina,,9,781.0999999999998,,,0.0,6.566375955775183,18524.497000000018,2264.433999999997,0.122239972291825,0.4131416361804587,,,,,,,,500.0,,,,,,,,0.019243206406189643,0.380547839809019,0.122239972291825,0.5,0.36363636363636365,25.991381856717076
23641,35.0428,-81.0709,Eastern,South Carolina,,1,150.0,,,0.0,6.566375955775183,18524.497000000018,2264.433999999997,0.122239972291825,0.4131416361804587,,,,,,,,500.0,,,,,,,,0.0014121328715882991,0.380547839809019,0.122239972291825,0.5,0.0,20.09105956380659
23642,35.0428,-81.0709,Eastern,South Carolina,,3,1215.24,,,0.0,6.566375955775183,18524.497000000018,2264.433999999997,0.122239972291825,0.4131416361804587,,,,,,,,500.0,,,,,,,,0.031509380173123304,0.380547839809019,0.122239972291825,0.5,0.09090909090909091,22.20712710998133
23643,35.0428,-81.0709,Eastern,South Carolina,,1,1566.63,,,0.0,6.566375955775183,18524.497000000018,2264.433999999997,0.122239972291825,0.4131416361804587,,,,,,,,500.0,,,,,,,,0.04143753883153492,0.380547839809019,0.122239972291825,0.5,0.0,21.091694712805253
23644,35.0428,-81.0709,Eastern,South Carolina,,1,1566.63,,,0.0,6.566375955775183,18524.497000000018,2264.433999999997,0.122239972291825,0.4131416361804587,,,,,,,,500.0,,,,,,,,0.04143753883153492,0.380547839809019,0.122239972291825,0.5,0.0,21.091694712805253
23645,35.0428,-81.0709,Eastern,South Carolina,,5,5068.8,,,0.0,6.566375955775183,18524.497000000018,2264.433999999997,0.122239972291825,0.4131416361804587,,,,,,,,500.0,,,,,,,,0.14038770647640073,0.380547839809019,0.122239972291825,0.5,0.18181818181818182,26.292721631199623
23646,35.0428,-81.0709,Eastern,South Carolina,,5,864.4799999999998,,,0.0,6.566375955775183,18524.497000000018,2264.433999999997,0.122239972291825,0.4131416361804587,,,,,,,,500.0,,,,,,,,0.021599021508891373,0.380547839809019,0.122239972291825,0.5,0.18181818181818182,23.323004507011895
23648,34.5605,-80.8484,Eastern,South Carolina,,5,279.12,,,51.224724791186866,0.0,17925.648000000037,2043.374000000001,0.11399163924227435,0.4542872871318228,,,,,,,,500.0,,,,,,,,0.005060284059653149,0.3679044358480941,0.11399163924227435,0.5,0.18181818181818182,22.491701330571427
23649,34.2697,-81.2815,Eastern,South Carolina,,6,2894.1,,,0.0,4.299805520146537,7551.163999999998,1286.8030000000008,0.17041121077492175,0.5919312572207414,,,,,,,,500.0,,,,,,,,0.07894382180567096,0.14886960052540585,0.17041121077492175,0.5,0.22727272727272727,21.768302680239234
23650,34.2697,-81.2815,Eastern,South Carolina,,8,2733.78,,,0.0,4.299805520146537,7551.163999999998,1286.8030000000008,0.17041121077492175,0.5919312572207414,,,,,,,,500.0,,,,,,,,0.0744141470963265,0.14886960052540585,0.17041121077492175,0.5,0.3181818181818182,23.018697176141988
23651,34.2697,-81.2815,Eastern,South Carolina,,1,1338.48,,,0.0,4.299805520146537,7551.163999999998,1286.8030000000008,0.17041121077492175,0.5919312572207414,,,,,,,,500.0,,,,,,,,0.034991398082177765,0.14886960052540585,0.17041121077492175,0.5,0.0,17.260401178060995
23652,34.2697,-81.2815,Eastern,South Carolina,,3,2260.84,,,0.0,4.299805520146537,7551.163999999998,1286.8030000000008,0.17041121077492175,0.5919312572207414,,,,,,,,500.0,,,,,,,,0.06105171971959641,0.14886960052540585,0.17041121077492175,0.5,0.09090909090909091,19.275545582632827
23656,35.0944,-81.962,Eastern,South Carolina,,5,242.23,,,81.30066941497755,4.709133232915925,16604.122999999996,3299.378999999999,0.1987084171804798,0.4816400721676177,,,,,,,,500.0,,,,,,,,0.00401799551157607,0.3400032881139203,0.1987084171804798,0.5,0.18181818181818182,23.60195672095013
23660,35.0563,-81.5583,Eastern,South Carolina,,3,116.16,,,44.39354053107214,0.0,18442.829,1986.0880000000006,0.10768890174061696,0.3998787279326835,,,,,,,,500.0,,,,,,,,0.00045601889850810617,0.3788235962773757,0.10768890174061696,0.5,0.09090909090909091,21.105286796458923
23662,33.7344,-78.902,Eastern,South Carolina,,5,2900.06,,,79.10869659404838,63.81025230740606,3879.068,275.96200000000005,0.07114131538812933,0.5378807486746817,,,,,,,,500.0,,,,,,,,0.07911221540140258,0.0713412200633897,0.07114131538812933,0.5,0.18181818181818182,17.554728821338173
23663,33.7344,-78.902,Eastern,South Carolina,,13,2326.61,,,79.10869659404838,63.81025230740606,3879.068,275.96200000000005,0.07114131538812933,0.5378807486746817,,,,,,,,500.0,,,,,,,,0.06290998260403743,0.0713412200633897,0.07114131538812933,0.5,0.5454545454545454,22.6042184559495
23664,33.7344,-78.902,Eastern,South Carolina,,15,1362.95,,,79.10869659404838,63.81025230740606,3879.068,275.96200000000005,0.07114131538812933,0.5378807486746817,,,,,,,,500.0,,,,,,,,0.035682772459283925,0.0713412200633897,0.07114131538812933,0.5,0.6363636363636364,23.28717456596702
23667,33.7344,-78.902,Eastern,South Carolina,,1,223.21,,,79.10869659404838,63.81025230740606,3879.068,275.96200000000005,0.07114131538812933,0.5378807486746817,,,,,,,,500.0,,,,,,,,0.003480605211103693,0.0713412200633897,0.07114131538812933,0.5,0.0,12.936665839307974
23668,33.7344,-78.902,Eastern,South Carolina,,4,627.22,,,79.10869659404838,63.81025230740606,3879.068,275.96200000000005,0.07114131538812933,0.5378807486746817,,,,,,,,500.0,,,,,,,,0.014895487192904188,0.0713412200633897,0.07114131538812933,0.5,0.13636363636363635,15.267492434307531
23670,34.4317,-80.1363,Eastern,South Carolina,,12,1014.7,,,4.440802320778408,52.94135995192622,6620.534000000003,933.4690000000003,0.1409960284170431,0.2484213509061353,,,,,,,,500.0,,,,,,,,0.02584333123218058,0.12922135693118453,0.1409960284170431,0.5,0.5,23.550430987769065
23671,34.4317,-80.1363,Eastern,South Carolina,,9,757.98,,,4.440802320778408,52.94135995192622,6620.534000000003,933.4690000000003,0.1409960284170431,0.2484213509061353,,,,,,,,500.0,,,,,,,,0.018589974873754248,0.12922135693118453,0.1409960284170431,0.5,0.36363636363636365,21.323642533353862
23672,34.4317,-80.1363,Eastern,South Carolina,,1,100.23,,,4.440802320778408,52.94135995192622,6620.534000000003,933.4690000000003,0.1409960284170431,0.2484213509061353,,,,,,,,500.0,,,,,,,,5.933331393228371e-06,0.12922135693118453,0.1409960284170431,0.5,0.0,15.404496040249382
23673,34.4317,-80.1363,Eastern,South Carolina,,1,100.23,,,4.440802320778408,52.94135995192622,6620.534000000003,933.4690000000003,0.1409960284170431,0.2484213509061353,,,,,,,,500.0,,,,,,,,5.933331393228371e-06,0.12922135693118453,0.1409960284170431,0.5,0.0,15.404496040249382
23674,34.4317,-80.1363,Eastern,South Carolina,,1,100.23,,,4.440802320778408,52.94135995192622,6620.534000000003,933.4690000000003,0.1409960284170431,0.2484213509061353,,,,,,,,500.0,,,,,,,,5.933331393228371e-06,0.12922135693118453,0.1409960284170431,0.5,0.0,15.404496040249382
23675,34.4317,-80.1363,Eastern,South Carolina,,1,100.23,,,4.440802320778408,52.94135995192622,6620.534000000003,933.4690000000003,0.1409960284170431,0.2484213509061353,,,,,,,,500.0,,,,,,,,5.933331393228371e-06,0.12922135693118453,0.1409960284170431,0.5,0.0,15.404496040249382
23676,34.4317,-80.1363,Eastern,South Carolina,,1,100.23,,,4.440802320778408,52.94135995192622,6620.534000000003,933.4690000000003,0.1409960284170431,0.2484213509061353,,,,,,,,500.0,,,,,,,,5.933331393228371e-06,0.12922135693118453,0.1409960284170431,0.5,0.0,15.404496040249382
23677,34.4317,-80.1363,Eastern,South Carolina,,1,100.23,,,4.440802320778408,52.94135995192622,6620.534000000003,933.4690000000003,0.1409960284170431,0.2484213509061353,,,,,,,,500.0,,,,,,,,5.933331393228371e-06,0.12922135693118453,0.1409960284170431,0.5,0.0,15.404496040249382
23678,34.4317,-80.1363,Eastern,South Carolina,,6,1209.15,,,4.440802320778408,52.94135995192622,6620.534000000003,933.4690000000003,0.1409960284170431,0.2484213509061353,,,,,,,,500.0,,,,,,,,0.03133731356271969,0.12922135693118453,0.1409960284170431,0.5,0.22727272727272727,19.596871455123456
23680,33.8413,-81.0645,Eastern,South Carolina,,7,5279.549999999998,,,51.660582238884295,20.36647479754317,5536.488,1206.4729999999995,0.2179130524621384,0.3899941623643001,,,,,,,,500.0,,,,,,,,0.14634222833889035,0.10633406566038794,0.2179130524621384,0.5,0.2727272727272727,24.234407161831875
23681,33.8413,-81.0645,Eastern,South Carolina,,6,753.8,,,51.660582238884295,20.36647479754317,5536.488,1206.4729999999995,0.2179130524621384,0.3899941623643001,,,,,,,,500.0,,,,,,,,0.018471873325069988,0.10633406566038794,0.2179130524621384,0.5,0.22727272727272727,20.355830104668186
23682,33.8413,-81.0645,Eastern,South Carolina,,9,727.47,,,51.660582238884295,20.36647479754317,5536.488,1206.4729999999995,0.2179130524621384,0.3899941623643001,,,,,,,,500.0,,,,,,,,0.017727946584195242,0.10633406566038794,0.2179130524621384,0.5,0.36363636363636365,22.382686481600864
23684,33.8413,-81.0645,Eastern,South Carolina,,3,1130.58,,,51.660582238884295,20.36647479754317,5536.488,1206.4729999999995,0.2179130524621384,0.3899941623643001,,,,,,,,500.0,,,,,,,,0.029117400002881898,0.10633406566038794,0.2179130524621384,0.5,0.09090909090909091,18.57651372615894
23687,33.8413,-81.0645,Eastern,South Carolina,,3,272.8,,,51.660582238884295,20.36647479754317,5536.488,1206.4729999999995,0.2179130524621384,0.3899941623643001,,,,,,,,500.0,,,,,,,,0.004881719038675997,0.10633406566038794,0.2179130524621384,0.5,0.09090909090909091,17.970621702053794
23688,33.8413,-81.0645,Eastern,South Carolina,,1,455.17,,,51.660582238884295,20.36647479754317,5536.488,1206.4729999999995,0.2179130524621384,0.3899941623643001,,,,,,,,500.0,,,,,,,,0.010034393544309413,0.10633406566038794,0.2179130524621384,0.5,0.0,16.735802201058263
23689,33.8413,-81.0645,Eastern,South Carolina,,1,455.14,,,51.660582238884295,20.36647479754317,5536.488,1206.4729999999995,0.2179130524621384,0.3899941623643001,,,,,,,,500.0,,,,,,,,0.01003354592553895,0.10633406566038794,0.2179130524621384,0.5,0.0,16.735781010589
23690,33.8413,-81.0645,Eastern,South Carolina,,1,455.1,,,51.660582238884295,20.36647479754317,5536.488,1206.4729999999995,0.2179130524621384,0.3899941623643001,,,,,,,,500.0,,,,,,,,0.010032415767178336,0.10633406566038794,0.2179130524621384,0.5,0.0,16.735752756629985
23691,33.8413,-81.0645,Eastern,South Carolina,,3,498.8,,,51.660582238884295,20.36647479754317,5536.488,1206.4729999999995,0.2179130524621384,0.3899941623643001,,,,,,,,500.0,,,,,,,,0.011267113776150098,0.10633406566038794,0.2179130524621384,0.5,0.09090909090909091,18.130256570490644
23694,34.7267,-81.6971,Eastern,South Carolina,,3,126.76,,,63.504213657028586,16.98588948998913,12553.399000000018,1423.3680000000013,0.11338506806005284,0.3669392648158475,,,,,,,,500.0,,,,,,,,0.000755510864071051,0.2544809947374349,0.11338506806005284,0.5,0.09090909090909091,18.739845391187895
23696,34.5547,-82.3677,Eastern,South Carolina,,3,118.6,,,57.047215300378284,0.0,10530.686000000009,3706.473,0.35196880810993675,0.5862925739120883,,,,,,,,500.0,,,,,,,,0.0005249585585056141,0.2117757759660665,0.35196880810993675,0.5,0.09090909090909091,22.65165200911907
23698,34.1691,-81.9173,Eastern,South Carolina,,5,269.94,,,59.519775579984724,0.0,7995.179999999998,2397.5930000000008,0.29987980258105523,0.4190422229393211,,,,,,,,500.0,,,,,,,,0.004800912715892032,0.15824403991348898,0.29987980258105523,0.5,0.18181818181818182,22.009772395060914
23699,32.3845,-81.1084,Eastern,South Carolina,,9,3474.82,,,104.43048047816315,25.784825228098253,4988.412,176.41,0.035363959512566316,0.035363959512566316,,,,,,,,500.0,,,,,,,,0.09535146088507786,0.09476262399598158,0.035363959512566316,0.5,0.36363636363636365,20.440863646843358
23700,32.3845,-81.1084,Eastern,South Carolina,,7,2430.59,,,104.43048047816315,25.784825228098253,4988.412,176.41,0.035363959512566316,0.035363959512566316,,,,,,,,500.0,,,,,,,,0.06584782926245583,0.09476262399598158,0.035363959512566316,0.5,0.2727272727272727,18.339636492641443
23701,32.3845,-81.1084,Eastern,South Carolina,,3,499.69,,,104.43048047816315,25.784825228098253,4988.412,176.41,0.035363959512566316,0.035363959512566316,,,,,,,,500.0,,,,,,,,0.01129225979967378,0.09476262399598158,0.035363959512566316,0.5,0.09090909090909091,14.248474528799168
23702,32.3845,-81.1084,Eastern,South Carolina,,4,478.7,,,104.43048047816315,25.784825228098253,4988.412,176.41,0.035363959512566316,0.035363959512566316,,,,,,,,500.0,,,,,,,,0.010699209199941117,0.09476262399598158,0.035363959512566316,0.5,0.13636363636363635,14.915466445624032
23703,32.3845,-81.1084,Eastern,South Carolina,,1,480.94,,,104.43048047816315,25.784825228098253,4988.412,176.41,0.035363959512566316,0.035363959512566316,,,,,,,,500.0,,,,,,,,0.010762498068135552,0.09476262399598158,0.035363959512566316,0.5,0.0,12.871594121874347
23704,32.3845,-81.1084,Eastern,South Carolina,,1,480.83,,,104.43048047816315,25.784825228098253,4988.412,176.41,0.035363959512566316,0.035363959512566316,,,,,,,,500.0,,,,,,,,0.01075939013264386,0.09476262399598158,0.035363959512566316,0.5,0.0,12.871516423487057
23705,32.3845,-81.1084,Eastern,South Carolina,,1,480.07,,,104.43048047816315,25.784825228098253,4988.412,176.41,0.035363959512566316,0.035363959512566316,,,,,,,,500.0,,,,,,,,0.010737917123792177,0.09476262399598158,0.035363959512566316,0.5,0.0,12.870979598265764
